timestamp,attack_type,severity,src_ip,dst_ip,port,detail
2026-04-09 04:55:43,SYN FLOOD,HIGH,10.0.0.1,192.168.132.101,80,SYN rate: 41/sec
2026-04-09 04:55:43,SYN FLOOD,HIGH,10.0.0.1,192.168.132.101,80,SYN rate: 41/sec
2026-04-09 04:55:43,SYN FLOOD,HIGH,10.0.0.1,192.168.132.101,80,SYN rate: 41/sec
2026-04-09 04:55:43,SYN FLOOD,HIGH,10.0.0.1,192.168.132.101,80,SYN rate: 41/sec
2026-04-09 04:55:43,SYN FLOOD,HIGH,10.0.0.1,192.168.132.101,80,SYN rate: 41/sec
2026-04-09 04:55:43,SYN FLOOD,HIGH,10.0.0.1,192.168.132.101,80,SYN rate: 41/sec
2026-04-09 04:55:43,SYN FLOOD,HIGH,10.0.0.1,192.168.132.101,80,SYN rate: 41/sec
2026-04-09 04:56:37,NULL SCAN,MEDIUM,192.168.132.102,192.168.132.101,22,No TCP flags set
2026-04-09 04:56:37,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,20,RST with no session
2026-04-09 04:56:37,NULL SCAN,MEDIUM,192.168.132.102,192.168.132.101,80,No TCP flags set
2026-04-09 04:56:37,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,20,RST with no session
2026-04-09 04:56:38,NULL SCAN,MEDIUM,192.168.132.102,192.168.132.101,443,No TCP flags set
2026-04-09 04:56:38,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,20,RST with no session
2026-04-09 04:56:38,NULL SCAN,MEDIUM,192.168.132.102,192.168.132.101,3306,No TCP flags set
2026-04-09 04:56:38,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,20,RST with no session
2026-04-09 04:56:38,XMAS SCAN,MEDIUM,192.168.132.102,192.168.132.101,21,FIN+PSH+URG flags
2026-04-09 04:56:38,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,20,RST with no session
2026-04-09 04:56:38,XMAS SCAN,MEDIUM,192.168.132.102,192.168.132.101,22,FIN+PSH+URG flags
2026-04-09 04:56:38,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,20,RST with no session
2026-04-09 04:56:38,XMAS SCAN,MEDIUM,192.168.132.102,192.168.132.101,23,FIN+PSH+URG flags
2026-04-09 04:56:38,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,20,RST with no session
2026-04-09 04:56:38,XMAS SCAN,MEDIUM,192.168.132.102,192.168.132.101,25,FIN+PSH+URG flags
2026-04-09 04:56:38,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,20,RST with no session
2026-04-09 04:56:38,XMAS SCAN,MEDIUM,192.168.132.102,192.168.132.101,80,FIN+PSH+URG flags
2026-04-09 04:56:38,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,20,RST with no session
2026-04-09 04:56:38,XMAS SCAN,MEDIUM,192.168.132.102,192.168.132.101,443,FIN+PSH+URG flags
2026-04-09 04:56:38,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,20,RST with no session
2026-04-09 04:56:38,XMAS SCAN,MEDIUM,192.168.132.102,192.168.132.101,8080,FIN+PSH+URG flags
2026-04-09 04:56:38,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,20,RST with no session
2026-04-09 04:56:39,FIN SCAN,MEDIUM,192.168.132.102,192.168.132.101,21,FIN with no prior session
2026-04-09 04:56:39,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,20,RST with no session
2026-04-09 04:56:39,FIN SCAN,MEDIUM,192.168.132.102,192.168.132.101,22,FIN with no prior session
2026-04-09 04:56:39,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,20,RST with no session
2026-04-09 04:56:39,FIN SCAN,MEDIUM,192.168.132.102,192.168.132.101,23,FIN with no prior session
2026-04-09 04:56:39,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,20,RST with no session
2026-04-09 04:56:39,FIN SCAN,MEDIUM,192.168.132.102,192.168.132.101,25,FIN with no prior session
2026-04-09 04:56:39,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,20,RST with no session
2026-04-09 04:56:39,FIN SCAN,MEDIUM,192.168.132.102,192.168.132.101,80,FIN with no prior session
2026-04-09 04:56:39,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,20,RST with no session
2026-04-09 04:56:39,FIN SCAN,MEDIUM,192.168.132.102,192.168.132.101,443,FIN with no prior session
2026-04-09 04:56:39,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,20,RST with no session
2026-04-09 04:56:39,FIN SCAN,MEDIUM,192.168.132.102,192.168.132.101,8080,FIN with no prior session
2026-04-09 04:56:39,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,20,RST with no session
2026-04-09 04:56:39,FIN SCAN,MEDIUM,192.168.132.102,192.168.132.101,3306,FIN with no prior session
2026-04-09 04:56:39,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,20,RST with no session
2026-04-09 04:56:40,RST INJECTION,HIGH,192.168.132.102,192.168.132.101,80,RST with no session
2026-04-09 04:56:40,RST INJECTION,HIGH,192.168.132.102,192.168.132.101,80,RST with no session
2026-04-09 04:56:40,RST INJECTION,HIGH,192.168.132.102,192.168.132.101,80,RST with no session
2026-04-09 04:56:40,RST INJECTION,HIGH,192.168.132.102,192.168.132.101,80,RST with no session
2026-04-09 04:56:40,RST INJECTION,HIGH,192.168.132.102,192.168.132.101,80,RST with no session
2026-04-09 04:56:40,RST INJECTION,HIGH,192.168.132.102,192.168.132.101,80,RST with no session
2026-04-09 04:56:40,RST INJECTION,HIGH,192.168.132.102,192.168.132.101,80,RST with no session
2026-04-09 04:56:40,RST INJECTION,HIGH,192.168.132.102,192.168.132.101,80,RST with no session
2026-04-09 04:56:40,RST INJECTION,HIGH,192.168.132.102,192.168.132.101,80,RST with no session
2026-04-09 04:56:40,RST INJECTION,HIGH,192.168.132.102,192.168.132.101,80,RST with no session
2026-04-09 04:56:40,RST INJECTION,HIGH,192.168.132.102,192.168.132.101,80,RST with no session
2026-04-09 04:56:40,RST INJECTION,HIGH,192.168.132.102,192.168.132.101,80,RST with no session
2026-04-09 04:56:40,RST INJECTION,HIGH,192.168.132.102,192.168.132.101,80,RST with no session
2026-04-09 04:56:40,RST INJECTION,HIGH,192.168.132.102,192.168.132.101,80,RST with no session
2026-04-09 04:56:40,RST INJECTION,HIGH,192.168.132.102,192.168.132.101,80,RST with no session
2026-04-09 04:56:40,RST INJECTION,HIGH,192.168.132.102,192.168.132.101,80,RST with no session
2026-04-09 04:56:40,RST INJECTION,HIGH,192.168.132.102,192.168.132.101,80,RST with no session
2026-04-09 04:56:40,RST INJECTION,HIGH,192.168.132.102,192.168.132.101,80,RST with no session
2026-04-09 04:56:40,RST INJECTION,HIGH,192.168.132.102,192.168.132.101,80,RST with no session
2026-04-09 04:56:40,RST INJECTION,HIGH,192.168.132.102,192.168.132.101,80,RST with no session
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,19959,RST with no session
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,42158,RST with no session
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,36342,RST with no session
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,11719,RST with no session
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,12935,RST with no session
2026-04-09 04:56:41,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,6,SYN rate: 6/sec
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,39280,RST with no session
2026-04-09 04:56:41,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,7,SYN rate: 7/sec
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,15280,RST with no session
2026-04-09 04:56:41,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,8,SYN rate: 8/sec
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,21628,RST with no session
2026-04-09 04:56:41,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,9,SYN rate: 9/sec
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,56592,RST with no session
2026-04-09 04:56:41,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,10,SYN rate: 10/sec
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,1431,RST with no session
2026-04-09 04:56:41,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,11,SYN rate: 11/sec
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,18465,RST with no session
2026-04-09 04:56:41,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,12,SYN rate: 12/sec
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,15000,RST with no session
2026-04-09 04:56:41,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,13,SYN rate: 13/sec
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,8732,RST with no session
2026-04-09 04:56:41,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,14,SYN rate: 14/sec
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,14897,RST with no session
2026-04-09 04:56:41,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,15,SYN rate: 15/sec
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,3401,RST with no session
2026-04-09 04:56:41,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,16,SYN rate: 16/sec
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,49464,RST with no session
2026-04-09 04:56:41,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,17,SYN rate: 17/sec
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,29264,RST with no session
2026-04-09 04:56:41,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,18,SYN rate: 18/sec
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,1785,RST with no session
2026-04-09 04:56:41,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,19,SYN rate: 19/sec
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,55799,RST with no session
2026-04-09 04:56:41,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,20,SYN rate: 20/sec
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,43540,RST with no session
2026-04-09 04:56:41,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,21,SYN rate: 21/sec
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,47209,RST with no session
2026-04-09 04:56:41,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,22,SYN rate: 22/sec
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,63126,RST with no session
2026-04-09 04:56:41,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,23,SYN rate: 23/sec
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,10018,RST with no session
2026-04-09 04:56:41,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,24,SYN rate: 24/sec
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,50505,RST with no session
2026-04-09 04:56:41,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,25,SYN rate: 25/sec
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,49078,RST with no session
2026-04-09 04:56:41,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,26,SYN rate: 26/sec
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,38213,RST with no session
2026-04-09 04:56:41,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,27,SYN rate: 27/sec
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,42363,RST with no session
2026-04-09 04:56:41,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,28,SYN rate: 28/sec
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,54600,RST with no session
2026-04-09 04:56:41,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,29,SYN rate: 29/sec
2026-04-09 04:56:41,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,50015,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,30,SYN rate: 30/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,42852,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,31,SYN rate: 31/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,65527,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,32,SYN rate: 32/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,28548,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,33,SYN rate: 33/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,5547,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,34,SYN rate: 34/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,20771,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,35,SYN rate: 35/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,5976,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,36,SYN rate: 36/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,50238,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,37,SYN rate: 37/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,9191,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,38,SYN rate: 38/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,39844,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,39,SYN rate: 39/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,56506,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,40,SYN rate: 40/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,33870,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,41,SYN rate: 40/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,60067,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,42,SYN rate: 40/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,7850,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,43,SYN rate: 40/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,25706,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,44,SYN rate: 40/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,62893,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,45,SYN rate: 40/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,9630,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,46,SYN rate: 41/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,57233,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,47,SYN rate: 41/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,19580,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,48,SYN rate: 41/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,26475,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,49,SYN rate: 41/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,50885,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,50,SYN rate: 41/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,49068,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,51,SYN rate: 41/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,47741,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,52,SYN rate: 41/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,49805,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,53,SYN rate: 41/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,34137,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,54,SYN rate: 41/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,18810,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,55,SYN rate: 41/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,51247,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,56,SYN rate: 41/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,44487,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,57,SYN rate: 41/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,56609,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,58,SYN rate: 41/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,20886,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,59,SYN rate: 41/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,57594,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,60,SYN rate: 40/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,46354,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,61,SYN rate: 40/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,65114,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,62,SYN rate: 40/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,46197,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,63,SYN rate: 41/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,47274,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,64,SYN rate: 41/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,49081,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,65,SYN rate: 40/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,9143,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,66,SYN rate: 40/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,49827,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,67,SYN rate: 40/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,30328,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,68,SYN rate: 41/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,39307,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,69,SYN rate: 41/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,7488,RST with no session
2026-04-09 04:56:42,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,70,SYN rate: 41/sec
2026-04-09 04:56:42,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,4879,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,71,SYN rate: 41/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,40169,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,72,SYN rate: 41/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,60494,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,73,SYN rate: 41/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,28178,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,74,SYN rate: 41/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,20883,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,75,SYN rate: 41/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,16641,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,76,SYN rate: 40/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,12648,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,77,SYN rate: 40/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,13141,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,78,SYN rate: 41/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,38997,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,79,SYN rate: 41/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,60947,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,80,SYN rate: 41/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,19839,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,81,SYN rate: 41/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,34133,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,82,SYN rate: 41/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,32470,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,83,SYN rate: 41/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,48044,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,84,SYN rate: 41/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,19074,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,85,SYN rate: 41/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,2018,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,86,SYN rate: 41/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,2172,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,87,SYN rate: 41/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,62643,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,88,SYN rate: 41/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,8508,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,89,SYN rate: 41/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,13663,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,90,SYN rate: 41/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,39265,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,91,SYN rate: 41/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,25910,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,92,SYN rate: 41/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,12844,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,93,SYN rate: 41/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,4867,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,94,SYN rate: 41/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,6643,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,95,SYN rate: 41/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,57026,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,96,SYN rate: 41/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,21008,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,97,SYN rate: 41/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,65281,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,98,SYN rate: 41/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,38450,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,99,SYN rate: 41/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,29769,RST with no session
2026-04-09 04:56:43,SYN FLOOD,HIGH,192.168.132.102,192.168.132.101,100,SYN rate: 41/sec
2026-04-09 04:56:43,RST INJECTION,HIGH,192.168.132.101,192.168.132.102,64521,RST with no session
